ahri|アーリ|aurora|オーロラ|Aurora|得意|チャームでオーロラのWの透明化を先読みして捕まえやすく、ウルトの機動力でオーロラのウルトエリアから即脱出できる。Qポークでレーン主導権を握りやすい
neeko|ニーコ|velkoz|ヴェル＝コズ|Vel'Koz|苦手|超長射程ポークでウルトの射程外から一方的に削られ、Eルートも射程差で当てにくい。Wの分身で方向を惑わせつつ、サイドからEを狙う
neeko|ニーコ|ekko|エコー|Ekko|苦手|機動力でQとEを避けられ、ウルトで仕留めきれなくてもRで全回復される。ウルトはエコーのR後に使い、戻り先を予測してコンボを当てる
orianna|オリアナ|vladimir|ブラッドミア|Vladimir|得意|QWのハラスでブラッドミアのサステインを上回り、ウルトでプールを強制できる。ブラッドミアのQ回復を許さずQWで常にHPを削り、プールCD中にウルトで仕留める
orianna|オリアナ|ryze|ライズ|Ryze|得意|射程差を活かしてQでゾーニングしながら安全にファームでき、ウルトの集団戦貢献度でも上回る。ライズがEWで近づいてきたらWスローで距離を取り、QAAでトレード勝ちする
orianna|オリアナ|naafiri|ナフィーリ|Naafiri|得意|ボールのゾーニングでパックメイトの接近を阻止し、Wのスローで突進を止められる。ナフィーリがWで飛び込んできたらQWで迎撃し、Eシールドでバーストを軽減する
orianna|オリアナ|irelia|イレリア|Irelia|得意|ボールをQで置いてイレリアのダッシュルートを制限し、ウルトで位置をずらせる。イレリアがEスタンを外した後にQWで反撃し、ウルトでキルゾーンに引き戻す
orianna|オリアナ|velkoz|ヴェル＝コズ|Vel'Koz|苦手|射程外からのポークで一方的に削られ、ボールの移動が間に合わない。Eシールドでポークを受け止めつつ、ジャングラーのガンクに合わせてウルトで仕留める
orianna|オリアナ|aurelion-sol|オレリオン・ソル|Aurelion Sol|苦手|スケーリングで大きく上回られ、Eの星でウェーブクリアも対等以上。序盤のQWポークで差をつけ、ローム合わせでリードを作る
orianna|オリアナ|xerath|ゼラス|Xerath|苦手|超長射程QWで一方的にポークされ、ウルトの射程外から削られる。Phase Rushで短いトレード後に離脱し、ジャングラーとの連携でキルを狙う
orianna|オリアナ|zoe|ゾーイ|Zoe|苦手|スリープバブルからのQバーストがEシールドでは防ぎきれず、壁越しポークが厳しい。ボールをゾーイの飛び先に置き、ウルトで捕まえる
qiyana|キヤナ|cassiopeia|カシオペア|Cassiopeia|得意|Wダッシュで毒を避けながら一気に距離を詰められ、背を向けてウルトの石化を回避しやすい。カシオペアのQ毒をWで避けてから氷Q→E→岩Qのバーストで瞬殺する
qiyana|キヤナ|azir|アジール|Azir|得意|兵士の射程外からW→Eで本体に飛び込め、ウルトの押し出しも地形に当てればスタンで返せる。アジールのWQ後の隙にW+Eで接近し、フルコンボで一気に削り切る
qiyana|キヤナ|irelia|イレリア|Irelia|得意|WのエレメントチェンジでイレリアのEスタンを避けつつ、バーストコンボで削り切れる。イレリアのQリセットファーム中にW→Qで先手を取り、Lv6以降はR→フルコンボで仕留める
qiyana|キヤナ|naafiri|ナフィーリ|Naafiri|得意|パックメイトをQの範囲で巻き込みつつ本体にバーストを叩き込め、機動力でロームレースにも勝てる。ナフィーリのW後にW→E→Qで反撃し、草Qのステルスで一方的に仕掛ける
qiyana|キヤナ|malphite|マルファイト|Malphite|苦手|AR積みでADダメージが通らず、ウルトのノックアップでバーストを叩き込む前に行動不能にされる。ロームでサイドレーンを育て、マルファイトを無視して他のキャリーを狙う
qiyana|キヤナ|diana|ダイアナ|Diana|苦手|シールドでバーストを受け止められ、Lv6以降のウルトオールインで返される。序盤のW+Qコンボで削り、ダイアナのシールドCD中に仕掛ける
qiyana|キヤナ|vex|ヴェックス|Vex|苦手|パッシブの恐怖でダッシュのたびにCCを受け、バーストの打ち合いでも不利。Wでダッシュせずに氷Qでポークし、ヴェックスのパッシブ消費後にオールインする
qiyana|キヤナ|swain|スウェイン|Swain|苦手|AoEダメージとウルトのサステインでバーストを耐えきられ、Eで引っ張られると逃げにくい。短いトレードでHPを削り、ウルトCD中にロームで差をつける
ryze|ライズ|malzahar|マルザハール|Malzahar|得意|ウェーブクリア合戦ではEQでマルザハールに匹敵する処理速度を出せる。マルザのウルト後にWルート→EQで反撃し、Rでマクロ差をつける
ryze|ライズ|smolder|スモルダー|Smolder|得意|序盤のダメージが低いスモルダーに対してEQのポークで圧をかけられる。スモルダーがスケールする前にRで他レーンに介入してリードを作る
ryze|ライズ|velkoz|ヴェル＝コズ|Vel'Koz|苦手|長射程のポークでライズの射程外から一方的に削られ、確定ダメージでMRの恩恵も薄い。サイドステップでスキルを避けつつ、Wルートからのフルコンボで仕留める
ryze|ライズ|annie|アニー|Annie|苦手|スタンからのバーストコンボで一瞬で溶かされる。アニーのパッシブスタック数を常に確認し、4スタック時は距離を取る
ryze|ライズ|zoe|ゾーイ|Zoe|苦手|Eの睡眠で長時間拘束され、Qの長射程バーストで序盤から押される。ミニオンの後ろに隠れてEを防ぎ、ゾーイのQを横にステップで避ける
ryze|ライズ|anivia|アニビア|Anivia|苦手|壁でライズの接近を阻止され、ウェーブクリア力でもRoA完成前のライズを上回る。ファーム勝負を受け入れつつ、Rで他レーンに介入してリードを作る
swain|スウェイン|azir|アジール|Azir|得意|アジールは兵士の操作に集中するためEのスネアが当たりやすく、パッシブの引き寄せからフルコンボで大ダメージを出せる。Ult中の接近戦ではアジールの火力を回復で耐えきれる
swain|スウェイン|gragas|グラガス|Gragas|得意|グラガスのEダッシュに対してEスネアを合わせればカウンターが成立する。Ult中の近距離戦でもスウェインの持続ダメージと回復がグラガスのバーストを上回る
swain|スウェイン|jayce|ジェイス|Jayce|得意|ジェイスのレンジハラスにはEスネアからの引き寄せコンボで反撃できる。ジェイスが近接フォームに切り替えた瞬間にUlt展開すれば殴り合いで圧勝できる
swain|スウェイン|ezreal|エズリアル|Ezreal|得意|エズリアルのミッド運用は火力が低く、Ult中のスウェインを倒しきれない。Eスネアが当たればフルコンボでキルまで持っていける
swain|スウェイン|velkoz|ヴェル＝コズ|Vel'Koz|苦手|射程外からのポークが激しく、Ultの接近戦に持ち込む前に体力を削られる。ヴェル＝コズのUltもスウェインのUlt圏外から撃てるため一方的にダメージを受ける。Eスネアを確実に当ててバーストコンボで倒し切ることが重要
swain|スウェイン|zoe|ゾーイ|Zoe|苦手|長距離のバブル＋Qコンボでレーンから一方的にポークされる。機動力も高くEの引き戻しが当たりにくい。ウェーブをQで素早く押して、ロームで他レーンにプレッシャーをかける
swain|スウェイン|brand|ブランド|Brand|苦手|パッシブの%最大HPダメージがUlt中のスウェインに刺さり、集団戦でも相性が悪い。レーンでもポーク負けしやすい。Eスネアからのコンボでバーストを出し、長期戦を避ける
swain|スウェイン|taliyah|タリヤ|Taliyah|苦手|WでEの引き戻しを中断され、Qの連射でポーク負けする。Ultの壁でスウェインのUlt圏内に入れないよう分断される。Wの位置を予測してサイドステップし、ミニオン越しにEを狙う
sylas|サイラス|azir|アジール|Azir|得意|アジールの兵士ポークに対してE2で一気に距離を詰めてバーストトレードができる。アジールのUltを奪えば強力なエンゲージツールになり、集団戦への貢献度が跳ね上がる
sylas|サイラス|fizz|フィズ|Fizz|得意|フィズのEトリックスターをサイラスのE2で追いかけられ、Wの回復でバーストを耐えられる。フィズのUltを奪えばAP比率で高いダメージを出せる
sylas|サイラス|malphite|マルファイト|Malphite|得意|マルファイトはAP対面に弱く、サイラスのQポークとWの回復で一方的にレーンを支配できる。マルファイトのUltを奪えば試合を決めるエンゲージが可能
sylas|サイラス|vex|ヴェックス|Vex|苦手|パッシブの恐怖でサイラスのE突進を止められ、距離を詰められない。Ultも奪う価値が低い。Eを温存してヴェックスのパッシブ消費後に仕掛ける
sylas|サイラス|pantheon|パンテオン|Pantheon|苦手|序盤のバースト＋スタンでサイラスのWの回復が追いつかない。Lv3からのオールインで一方的にキルされやすい。Eのシールド中は攻撃せず、CDを待ってからトレードする
sylas|サイラス|velkoz|ヴェル＝コズ|Vel'Koz|苦手|射程外からのポークでEの接近前に体力を削られる。Ultも奪う価値が低め。ミニオンの隙間からE2を狙い、当たればフルコンボで一気にキルを狙う
sylas|サイラス|heimerdinger|ハイマーディンガー|Heimerdinger|苦手|タレットの火力でオールインしても殴り負け、Eの接近が困難。Wのロケットポークも痛い。タレットを避けてウェーブだけ処理し、ロームで他レーンを崩す
syndra|シンドラ|azir|アジール|Azir|得意|アジールの兵士のリーチ外からQでポークでき、Eスタンで兵士の配置を崩せる。Lv6以降のポイント＆クリックUltでアジールのシールドUltを貫通してキルを狙える
syndra|シンドラ|twisted-fate|ツイステッド・フェイト|Twisted Fate|得意|TFは射程が短くQポークを受け続ける。Eスタンでゴールドカードの接近を拒否でき、Lv6以降はTFがUltで消えた先にもシンドラのレーン主導権で味方にピンを出せる
syndra|シンドラ|ryze|ライズ|Ryze|得意|ライズの短い射程ではシンドラのQゾーンに入れず、Eスタンでライズのコンボ開始を阻止できる。レーンプッシュ力でも上回り、ライズのスケーリングを許さない
syndra|シンドラ|cassiopeia|カシオペア|Cassiopeia|得意|カシオペアの近距離DPSに対してEスタンとQのゾーニングで距離を保てる。ポイント＆クリックUltで確実にバーストを叩き込め、カシオペアのサステインを無視してキルできる
syndra|シンドラ|naafiri|ナフィーリ|Naafiri|苦手|パッシブの分身と突進でシンドラのバーストを分散・回避される。機動力で追いつけず、EのCD中にオールインされる。ミニオンクリア速度を活かしてプッシュし、ロームさせない
talon|タロン|naafiri|ナフィーリ|Naafiri|得意|ナフィーリの直線的な突進をWで受け止めつつパッシブ出血を発動でき、Lv3以降のオールインで圧倒できる。ローム速度でも壁越えのタロンが上回る
talon|タロン|galio|ガリオ|Galio|得意|ガリオはウェーブクリアが遅めで、タロンのWプッシュに対応できず先にロームされる。ガリオのW（構え）中は無視してウェーブを処理し、壁越えでサイドレーンを崩す
talon|タロン|velkoz|ヴェル＝コズ|Vel'Koz|得意|ヴェル＝コズは自衛手段が乏しく、Lv3以降のQ＋W＋パッシブコンボでワンコンボキルが狙える。Eの壁越えで予想外の角度から奇襲すればほぼ確実に仕留められる
talon|タロン|xerath|ゼラス|Xerath|得意|ゼラスもヴェル＝コズ同様に自衛力が低く、Lv6以降のR→W→Qコンボで即死させられる。ゼラスのUlt中は動けないため、壁越えからの奇襲が特に有効
talon|タロン|malphite|マルファイト|Malphite|苦手|ARが高くタロンの物理ダメージが通らない。Ultのエンゲージでタロンを確実にキャッチされ、集団戦でも刺しにくくなる。サイドレーンでのスプリットに切り替え、正面のファイトを避ける
talon|タロン|lissandra|リサンドラ|Lissandra|苦手|Wの自己ルートとRのフリーズでタロンの接近を完封される。ゾーニャ＋Rでバーストも無効化。レーンで削りきれないならロームに専念して他レーンでキルを拾う
talon|タロン|cassiopeia|カシオペア|Cassiopeia|苦手|Wのグラウンドでタロンのダッシュ（Q・E）を封じられ、Ultの石化でオールインも止められる。序盤にWのCD中を狙って仕掛け、キルプレッシャーをかける
talon|タロン|sion|サイオン|Sion|苦手|高いAR＋HPでワンコンボが通らず、死んでもゾンビで追いかけてくる。タロンのバースト向きの相手ではない。サイオンは無視してロームに専念し、他レーンを崩す
twisted-fate|ツイステッド・フェイト|azir|アジール|Azir|得意|アジールの序盤が弱く、ゴールドカードでのトレードが一方的に通る。ウルトでのロームにもアジールが追従しにくいためマップ差がつく
twisted-fate|ツイステッド・フェイト|ryze|ライズ|Ryze|得意|ライズのスケーリングが上がる前にウルトでサイドレーンを育てて試合を動かせる。ゴールドカードでライズの短い射程を突いたトレードも有利
twisted-fate|ツイステッド・フェイト|akali|アカリ|Akali|得意|アカリの煙幕（W）内でもゴールドカードのポイント＆クリックは命中する。ウルトでロームして他レーンを育て、アカリのスノーボールを防ぐ
twisted-fate|ツイステッド・フェイト|naafiri|ナフィーリ|Naafiri|苦手|ウルトで壁を越えて一瞬で距離を詰められ、ゴールドカードを切る前にバーストで落とされる。ウェーブクリアも速いためロームも阻止される。アーマーシーカーを早めに積み、ウルトで安全なレーンにロームする
twisted-fate|ツイステッド・フェイト|diana|ダイアナ|Diana|苦手|Eのダッシュ＋シールドで接近され、近距離戦で一方的に殴られる。Lv6以降はオールイン性能で大きく負ける。Qでウェーブを押してからロームし、直接対面しない
twisted-fate|ツイステッド・フェイト|aurelion-sol|オレリオン・ソル|Aurelion Sol|苦手|ウェーブクリア速度とスケーリングの両方で上回られ、ロームしても対面のスタック成長を止められない。レーンに残ってもポークで負ける。JGと連携してガンクを呼び、成長を遅らせる
veigar|ベイガー|azir|アジール|Azir|得意|アジールの兵士はケージ内では機能しにくく、ベイガーのスタック稼ぎを妨害しにくい。中盤以降のスケーリングでもベイガーが上回る
veigar|ベイガー|ryze|ライズ|Ryze|得意|ライズの射程が短くケージに引っかかりやすい。序盤はお互いファーム重視だが、APスタックが溜まった後のバーストでベイガーが一方的に勝つ
veigar|ベイガー|taliyah|タリヤ|Taliyah|得意|タリヤのWで弾き飛ばされてもケージが残り続けるため、ゾーンコントロールで勝てる。スケーリング差も大きい
veigar|ベイガー|fizz|フィズ|Fizz|苦手|Eの無敵ジャンプでケージとウルトを回避され、バーストでLv6以降は常にキル圏内。MRを積んでも物理ダメージも混ざるため厳しい。ケージを温存してフィズの飛び込みに合わせ、JGのカバーを待つ
veigar|ベイガー|leblanc|ルブラン|LeBlanc|苦手|ブリンクでケージを簡単に出入りされ、Wのダッシュ＋Qのバーストで一方的にトレードされる。序盤のキル圧が高くスタック稼ぎが困難。タワー下でファームし、MRアイテムを早めに積む
velkoz|ヴェル＝コズ|vladimir|ブラッドミア|Vladimir|得意|ブラッドミアの射程が短く、Qの屈折ポークで一方的に削れる。Wの血溜まりに入ってもウルトのレーザーでダメージを出し続けられる
velkoz|ヴェル＝コズ|azir|アジール|Azir|得意|アジールの兵士の射程外からQでポークでき、ウルトのレーザーで兵士ごと貫通してダメージを出せる。レーンの押し合いでも互角以上
velkoz|ヴェル＝コズ|cassiopeia|カシオペア|Cassiopeia|得意|カシオペアは近距離に強いがヴェル＝コズの射程外からは何もできない。Eのノックバックで接近を拒否しつつ、Qポークで一方的に体力差をつけられる
velkoz|ヴェル＝コズ|naafiri|ナフィーリ|Naafiri|苦手|壁越えで一瞬で距離を詰められ、パック（犬）と合わせたバーストで瞬殺される。ウルトのチャネリング中にオールインされると為す術がない。アーマーシーカーを積みタワー下でファームする
velkoz|ヴェル＝コズ|katarina|カタリナ|Katarina|苦手|ブリンクの連続でスキルショットが全く当たらない。集団戦でもウルトのチャネリング中にカタリナのウルトで潰される。Eのノックバックを温存してカタリナの飛び込みに合わせる
vex|ヴェックス|leblanc|ルブラン|LeBlanc|得意|ルブランのWダッシュにパッシブの恐怖が刺さり、ブリンク後にスタンして反撃できる。ルブランの機動力をアンチダッシュで封じ込める
vex|ヴェックス|sylas|サイラス|Sylas|得意|サイラスのE突進にパッシブの恐怖が発動し、オールインを拒否しつつバーストで返せる。ヴェックスのウルトを奪っても使いこなしにくい
vex|ヴェックス|talon|タロン|Talon|得意|タロンが壁越え＋Wで接近してもパッシブの恐怖で止められる。バーストの打ち合いでもヴェックスのW（シールド＋ダメージ）で耐えつつ返せる
vex|ヴェックス|xerath|ゼラス|Xerath|苦手|射程が長すぎてヴェックスのQ＋Wの範囲外から一方的にポークされる。ウルトで飛び込んでもゼラスのEスタンで止められる。フリートフットワークで回復しつつ、ウルトはロームに使う
vex|ヴェックス|anivia|アニビア|Anivia|苦手|壁と卵パッシブでオールインが成立しにくく、ウェーブクリアでも上回られてロームが困難。卵を割っても蘇生されて時間を浪費する。JGと連携して卵込みで倒しきる
vex|ヴェックス|viktor|ビクター|Viktor|苦手|Eのレーザーでウェーブクリアが速く、押し返されてロームの猶予が作れない。Wの重力場でウルトの飛び込みも危険。サイドステップでEを避けつつ、パッシブの恐怖を溜めてからトレードする
vex|ヴェックス|annie|アニー|Annie|苦手|ポイント＆クリックのスタン＋バーストでトレードが一方的。スタンが溜まっている間はダッシュ（ウルト）で近づくとパッシブの恐怖よりも先にスタンされる。スタンのスタック数を確認してからオールインする
viktor|ビクター|vex|ヴェックス|Vex|得意|ヴェックスのウルトで飛び込んでもWの重力場でスタンさせて返り討ちにできる。Eのレーザーでウェーブクリアも互角以上のためロームを許さない
viktor|ビクター|azir|アジール|Azir|得意|アジールの兵士の射程内に入らずEのレーザーで一方的にポークできる。スケーリングも互角以上で、中盤以降の集団戦ではビクターのAoEが上回る
viktor|ビクター|galio|ガリオ|Galio|得意|ガリオのMRスタックはビクターのE＋Rの継続ダメージで削りきれる。ガリオがロームに出たらタワーを素早く折ってゴールドリードを作る
viktor|ビクター|yasuo|ヤスオ|Yasuo|得意|ヤスオの風の壁はEのレーザーを防げないため、主力ダメージが通り続ける。Wの重力場でヤスオのダッシュを止められる
viktor|ビクター|naafiri|ナフィーリ|Naafiri|苦手|壁越え＋パックのバーストで一瞬で距離を詰められ、Wの重力場を置く暇もなく瞬殺される。ロームも速くサイドレーンへの影響力でも負ける。アーマーシーカーを早めに積みタワー下でファームする
viktor|ビクター|irelia|イレリア|Irelia|苦手|ダッシュの連続でスキルを全て回避され、近距離でのDPSで圧倒される。Wの重力場も素早いダッシュでスタン前に抜けられる。ミニオンの体力管理でイレリアのQリセットを防ぐ
viktor|ビクター|sylas|サイラス|Sylas|苦手|ビクターのウルトを奪われると自分のウルト以上のダメージを出される。近距離戦も不利でWのシールド＋回復で粘られる。ウルトを先に使わずサイラスのウルト奪取を空振りさせる
viktor|ビクター|ekko|エコー|Ekko|苦手|ブリンク＋ウルトの回避性能が高く、コンボを当てても全回復される。ロームでもエコーが上回る。味方と合流してエコーのウルトを使わせた後に仕留める
viktor|ビクター|talon|タロン|Talon|苦手|序盤のバースト＋ロームでキル＆マップ影響力の両方で差をつけられる。壁越えで視界外から奇襲されると為す術がない。アーマーシーカー＋ワードで対処し、Eでウェーブを素早く処理する
xerath|ゼラス|azir|アジール|Azir|得意|アジールの兵士の射程外からQでポークでき、Wのスローでリポジションを許さない。アジールが兵士を前に出してきたらE圏外でQを溜め撃ちし、一方的に体力を削る
xerath|ゼラス|taliyah|タリヤ|Taliyah|得意|タリヤのQは移動中に撃つため軌道が読みやすく、ゼラスの方が射程で勝る。W→Qのコンボでタリヤの「石の領域」パッシブを剥がし、レーンから追い出す
xerath|ゼラス|mel|メル|Mel|得意|メルの射程がゼラスより短く、Qの溜め撃ちでレーン主導権を一方的に握れる。メルがスキルを使ったCD中にW→Qのコンボで追撃する
xerath|ゼラス|cassiopeia|カシオペア|Cassiopeia|得意|カシオペアのQ→Eコンボの射程外からQポークが一方的に通る。近づかれる前にWスローで距離を保ち、Eのスタンをダイブ対策に温存する
xerath|ゼラス|irelia|イレリア|Irelia|苦手|Qリセットでミニオンを飛び移りながら接近され、Wでスキルダメージを軽減される。ウェーブを押し込みすぎず、自陣タワー下で安全にファームする
xerath|ゼラス|naafiri|ナフィーリ|Naafiri|苦手|ダッシュ＋分身の突進でEのスタンが間に合わない。近距離のバーストが非常に高い。Lv6前にQでウェーブクリアして押し込み、ロームさせない
yasuo|ヤスオ|ryze|ライズ|Ryze|得意|風壁でライズのQ＋Eを完全に遮断でき、ミニオンウェーブを使ったEダッシュで距離を詰められる。風壁を置いたらEで接近→Q→AAのトレードを繰り返してCS差を広げる
yasuo|ヤスオ|zoe|ゾーイ|Zoe|得意|風壁でQとEの両方を遮断でき、ゾーイのワンショットコンボを無効化できる。風壁を構えて前に出てプレッシャーをかけ、ゾーイがスキルを外したらE→Qで一気に詰める
yasuo|ヤスオ|sylas|サイラス|Sylas|得意|シラスのEチェイン＋Qを風壁で防ぎつつ、近距離の殴り合いではブレード・オブ・ザ・ルインドキング完成後に圧倒できる。シラスがEで入ってきたら風壁→Q3→ウルトで返り討ちにする
yasuo|ヤスオ|akshan|アクシャン|Akshan|得意|風壁でブーメランとAAを遮断でき、Eのスイング中にQ3を当てればウルトに繋がる。アクシャンがEで振り子移動中を狙って竜巻を当て、ウルトで確殺する
yasuo|ヤスオ|annie|アニー|Annie|苦手|対象指定スタン＋バーストでメレーの弱さを突かれる。風壁でもスキルを防げない。Lv6前にE機動力を使ってCS差をつけ、アニーのスタンゲージが4の時は距離を取る
yasuo|ヤスオ|lissandra|リサンドラ|Lissandra|苦手|ウルトのバースト＋自己無敵でオールインが通らず、W→Qで足を止められる。序盤はQファームで凌ぎ、サイドレーンでの1v1に活路を見出す
yasuo|ヤスオ|renekton|レネクトン|Renekton|苦手|ダッシュ＋スタン＋回復の序盤トレードが強すぎて対処できない。タワー下でファームし、ブレード・オブ・ザ・ルインドキング完成後にサイドで逆転を狙う
yone|ヨネ|aurelion-sol|オレリオン・ソル|Aurelion Sol|得意|Eダッシュでソルの適正距離を一気に潰せ、Qの詠唱中にノックアップを入れられる。Eで突撃してQ3→Wで短期バーストを叩き込み、ソルのスケーリングを許さない
yone|ヨネ|ryze|ライズ|Ryze|得意|Eダッシュでライズのスキル射程に一瞬で入り、近距離の殴り合いで上回れる。Eで入ってQ3→W→AAのコンボを叩き込み、帰還前にダメージ交換を終える
yone|ヨネ|azir|アジール|Azir|得意|アジールの兵士の間を縫ってEで接近でき、近距離ではアジールの火力が出にくい。E→Q3ノックアップで兵士のリポジションを許さず一気にバーストする
yone|ヨネ|naafiri|ナフィーリ|Naafiri|得意|E→Q3のコンボでナフィーリの犬を処理しつつ本体にダメージを入れられる。ナフィーリのオールイン時にWシールドで耐え、帰還ダメージで逆転する
yone|ヨネ|vex|ヴェックス|Vex|苦手|パッシブの恐怖でEダッシュを止められ、シールド＋バーストで一方的に削られる。ウルトで逃げても恐怖が刺さる。Eで仕掛ける前にヴェックスのパッシブが溜まっているか確認し、消費させてから入る
yone|ヨネ|pantheon|パンテオン|Pantheon|苦手|対象指定スタン＋序盤バーストでレーン戦が壊滅的に不利。Eで入ってもWで受けられる。タワー下でファームに徹し、パンテオンの落ちる中盤以降に勝負する
yone|ヨネ|annie|アニー|Annie|苦手|対象指定スタン＋Rのバーストでオールインが通らない。Eで入った瞬間にスタン→フルコンボで即死する。スタンゲージを常に確認し、4スタック時は仕掛けない
yone|ヨネ|sett|セト|Sett|苦手|Wの確定ダメージ＋Eで引き寄せられ、近距離の殴り合いで勝てない。Eの帰還を読まれてWを合わせられる。短いQ3トレードだけで触り、長い殴り合いは避ける
zed|ゼド|kassadin|カサディン|Kassadin|得意|カサディンの序盤が極端に弱く、Lv3からW→E→Qのコンボでゾーンできる。Lv6のウルトで確殺を繰り返し、カサディンのスケーリングを許さない
zed|ゼド|ryze|ライズ|Ryze|得意|ライズの射程が短くゼドのW→Qポークが一方的に通る。ウルトでライズのスネア圏外から接近し、フルコンボで倒す
zed|ゼド|velkoz|ヴェル＝コズ|Vel'Koz|得意|機動力がないヴェル＝コズにW→E→Qのポークが刺さり、Lv6以降はウルトで簡単にソロキルできる。ヴェル＝コズのEを横に避けてからオールインする
zed|ゼド|azir|アジール|Azir|得意|アジールの兵士を影で回避しつつ接近でき、Lv6以降はウルトのバーストでソロキルが狙える。W→影→E→Qで兵士の射程外から一気に距離を詰める
zed|ゼド|malphite|マルファイト|Malphite|苦手|Eのアーマー上昇＋パッシブシールドでADダメージが全く通らない。ウルトのノックアップでオールインも潰される。ロームで他レーンを狙い、マルファイトとの直接戦闘を避ける
zed|ゼド|lissandra|リサンドラ|Lissandra|苦手|ウルトの自己無敵でゼドのRマークを無効化され、CCチェインで逃げ場がない。Lv6前にキルプレッシャーをかけ、リサンドラのウルト取得後はロームに切り替える
zed|ゼド|akshan|アクシャン|Akshan|苦手|射程＋ブーメラン＋復活パッシブでレーン主導権を取りにくい。Eのスイングで影の位置から逃げられる。W→Q→EのフルコンボでCS差をつけ、他レーンへのロームでキルを稼ぐ
zed|ゼド|lux|ラックス|Lux|苦手|シールド＋バリアでバーストを耐えられ、Qのスネアで影に戻る前に捕まる。ゾーニャ購入後は手が出せない。Wの影でQを避けてからオールインする
ziggs|ジグス|swain|スウェイン|Swain|得意|スウェインの射程がジグスより短く、Qポークが一方的に通る。スウェインのEを横に避けつつQで削り続け、Wでスウェインの接近を拒否する
ziggs|ジグス|azir|アジール|Azir|得意|アジールの兵士の射程外からQでポークでき、ウェーブクリア速度でも上回る。アジールがリポジションしている間にQで削り、Lv6以降はウルトで他レーンにも圧力をかける
ziggs|ジグス|naafiri|ナフィーリ|Naafiri|得意|ナフィーリの突進をWの自爆ジャンプで回避でき、Eの地雷でダッシュルートを制限できる。ナフィーリがオールインしてきたらW→Eで距離を取り、Qで安全に削る
ziggs|ジグス|qiyana|キヤナ|Qiyana|得意|キヤナの接近をE地雷＋Wで拒否でき、射程差でポークが一方的に通る。ウェーブを常に押し込んでキヤナのロームを制限し、ウルトでサイドレーンに対応する
ziggs|ジグス|talon|タロン|Talon|苦手|壁越え＋Wのポーク＋Lv2オールインが強力で、序盤からキルプレッシャーが高い。ロームも速くサイドレーンを壊される。ウェーブを押し込んでタロンのロームに追随するか、ピンで味方に警告する
ziggs|ジグス|annie|アニー|Annie|苦手|対象指定スタン＋フルバーストで一瞬で溶かされる。射程差も小さく、Qポークの間にスタンで反撃される。スタンゲージ4の時は射程外でファームし、スタン消費後にポークする
zoe|ゾーイ|azir|アジール|Azir|得意|アジールの兵士の射程外からE睡眠→R→Qのワンショットが通りやすく、アジールの機動力ではゾーイのバーストを避けきれない。壁越しEで睡眠を当ててからR→Qのフルコンボで一気に削る
zoe|ゾーイ|cassiopeia|カシオペア|Cassiopeia|得意|カシオペアの射程外からEの睡眠→Qのワンショットが成立する。カシオペアのウルトの石化はR帰還で回避可能。壁越しEで安全に睡眠を当て、遠距離からQで仕留める
zoe|ゾーイ|ekko|エコー|Ekko|得意|エコーのE接近をEの睡眠で止められ、ウルトで時間を戻しても体力が削れた状態では再度Q→Eで仕留められる。エコーのEダッシュを読んでE睡眠を置き、ワンショットコンボに繋げる
zoe|ゾーイ|fizz|フィズ|Fizz|苦手|Eの無敵でQを回避され、ダッシュで距離を一気に詰められる。Lv6以降のウルトは確実に刺さる。Lv6前にQポークで体力を削り、フィズのEを使った直後にコンボを入れる
zoe|ゾーイ|malzahar|マルザハール|Malzahar|苦手|パッシブのスペルシールドでEの睡眠を防がれ、ウルトのサプレッションでRポジション中に固定される。序盤のQポークでパッシブを剥がしてからEを当てる
zoe|ゾーイ|anivia|アニビア|Anivia|苦手|卵パッシブで1コンボキルが通らず、Qのスタン＋ウルトでゾーンを制圧される。壁でR帰還先を塞がれることも。卵状態を味方と一緒に処理できるタイミングで仕掛ける
